,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
24808,29.0,61200.0,MORTGAGE,2.0,MEDICAL,F,15000.0,17.58,0.21,N,5.0,1
24809,33.0,70000.0,RENT,0.0,EDUCATION,A,11200.0,8.94,0.16,N,6.0,0
24810,30.0,72000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,B,7500.0,9.76,0.1,N,9.0,1
24811,30.0,69000.0,RENT,3.0,EDUCATION,B,11200.0,12.42,0.16,N,6.0,1
24812,30.0,75000.0,RENT,6.0,MEDICAL,C,11200.0,13.16,0.15,Y,5.0,0
24813,32.0,78096.0,MORTGAGE,4.0,EDUCATION,B,10000.0,10.99,0.13,N,5.0,0
24814,34.0,74000.0,RENT,3.0,EDUCATION,C,11200.0,11.66,0.15,N,10.0,1
24815,35.0,78252.0,MORTGAGE,19.0,VENTURE,D,30000.0,17.58,0.38,N,8.0,0
24816,35.0,83000.0,RENT,19.0,PERSONAL,B,11200.0,10.65,0.13,N,10.0,0
24817,28.0,85000.0,RENT,7.0,DEBTCONSOLIDATION,B,11200.0,9.91,0.13,N,10.0,0
24818,29.0,78300.0,MORTGAGE,1.0,VENTURE,F,10000.0,18.09,0.13,Y,9.0,0
24819,34.0,78301.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,17000.0,6.62,0.22,N,9.0,0
24820,32.0,78400.0,MORTGAGE,2.0,EDUCATION,B,1200.0,10.0,0.01999999999999999,N,5.0,0
24821,29.0,87500.0,RENT,2.0,EDUCATION,B,11200.0,10.7,0.13,N,8.0,0
24822,28.0,78408.0,MORTGAGE,3.333333333333333,EDUCATION,C,6000.0,15.23,0.08,N,8.0,0
24823,31.0,78408.0,MORTGAGE,10.0,VENTURE,B,15000.0,12.18,0.19,N,8.0,0
24824,30.0,78411.0,OTHER,15.0,VENTURE,B,15850.0,11.14,0.2,N,5.0,0
24825,28.0,78465.0,OWN,9.0,VENTURE,B,14000.0,11.36,0.18,N,10.0,0
24826,27.0,101000.0,RENT,2.0,DEBTCONSOLIDATION,B,11200.0,10.99,0.11,N,6.0,0
24827,31.0,79050.0,RENT,7.0,MEDICAL,C,11200.0,13.99,0.12,N,8.0,1
24828,35.0,78750.0,MORTGAGE,3.0,DEBTCONSOLIDATION,C,10750.0,12.23,0.14,N,8.0,0
24829,35.0,78862.0,MORTGAGE,14.0,EDUCATION,D,25000.0,12.49,0.32,Y,9.0,0
24830,29.0,42000.0,RENT,1.0,MEDICAL,B,11300.0,9.99,0.27,N,5.0,0
24831,35.0,56472.0,RENT,5.0,HOMEIMPROVEMENT,D,11300.0,14.42,0.2,N,7.0,0
24832,28.0,78996.0,MORTGAGE,10.0,HOMEIMPROVEMENT,C,12000.0,13.16,0.15,Y,5.0,0
24833,29.0,25000.0,RENT,4.0,EDUCATION,B,11325.0,10.156666666666666,0.44999999999999996,N,5.0,1
24834,33.0,43200.0,RENT,6.0,DEBTCONSOLIDATION,A,11350.0,7.88,0.26,N,7.0,0
24835,31.0,35000.0,RENT,1.0,VENTURE,A,11400.0,6.91,0.33,N,8.0,1
24836,27.0,79000.0,MORTGAGE,6.0,VENTURE,A,13000.0,7.010000000000001,0.16,N,8.0,0
24837,31.0,79000.0,MORTGAGE,14.0,DEBTCONSOLIDATION,C,20000.0,13.49,0.25,N,6.0,0
24838,32.0,79000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,A,7800.0,8.11,0.1,N,8.0,0
24839,30.0,79000.0,MORTGAGE,11.0,DEBTCONSOLIDATION,C,20000.0,13.72,0.25,N,10.0,0
24840,27.0,52500.0,RENT,7.0,PERSONAL,A,11425.0,7.51,0.22,N,7.0,0
24841,27.0,79000.0,MORTGAGE,4.0,PERSONAL,A,9000.0,6.76,0.11,N,10.0,0
24842,30.0,79000.0,MORTGAGE,14.0,PERSONAL,A,7500.0,7.139999999999999,0.09,N,8.0,0
24843,27.0,79000.0,MORTGAGE,11.0,HOMEIMPROVEMENT,D,2875.0,14.59,0.04000000000000001,Y,10.0,0
24844,32.0,30000.0,RENT,1.0,MEDICAL,B,11450.0,9.99,0.38,N,6.0,1
24845,27.0,73000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,B,10500.0,11.83,0.14,N,6.0,1
24846,29.0,79000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,7000.0,8.153333333333332,0.09,N,9.0,0
24847,28.0,79000.0,MORTGAGE,4.0,VENTURE,D,2000.0,16.0,0.03,Y,10.0,0
24848,34.0,79000.0,MORTGAGE,1.0,PERSONAL,A,4800.0,9.32,0.06000000000000001,N,6.0,0
24849,30.0,79000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,A,6000.0,9.63,0.08,N,8.0,0
24850,31.0,79000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,5000.0,8.0,0.06000000000000001,N,9.0,0
24851,29.0,40000.0,RENT,7.0,PERSONAL,A,11450.0,8.49,0.29,N,5.0,0
24852,30.0,65000.0,RENT,14.0,PERSONAL,C,11475.0,13.72,0.18,N,6.0,0
24853,28.0,22188.0,RENT,9.0,EDUCATION,A,11500.0,8.49,0.52,N,5.0,1
24854,31.0,79100.0,MORTGAGE,4.0,MEDICAL,A,19150.0,6.99,0.24,N,7.0,0
24855,33.0,79112.0,MORTGAGE,17.0,VENTURE,B,4000.0,10.36,0.05,N,6.0,0
24856,29.0,79200.0,MORTGAGE,5.0,VENTURE,A,8000.0,5.42,0.1,N,9.0,0
24857,28.0,25200.0,RENT,5.0,PERSONAL,D,11500.0,14.46,0.45999999999999996,Y,6.0,1
24858,27.0,79200.0,OWN,1.0,HOMEIMPROVEMENT,E,15000.0,17.14,0.19,N,8.0,0
24859,27.0,30000.0,RENT,2.0,VENTURE,B,11500.0,10.36,0.38,N,6.0,1
24860,30.0,79416.0,MORTGAGE,12.0,MEDICAL,C,6000.0,13.49,0.08,Y,8.0,0
24861,27.0,30000.0,RENT,6.0,VENTURE,B,11500.0,10.36,0.38,N,7.0,1
24862,33.0,79440.0,MORTGAGE,12.0,MEDICAL,C,5525.0,13.85,0.07,Y,9.0,0
24863,30.0,32000.0,RENT,15.0,VENTURE,C,11500.0,15.23,0.36,N,6.0,1
24864,29.0,32000.0,RENT,3.0,MEDICAL,C,11500.0,14.22,0.36,N,7.0,1
24865,35.0,79500.0,MORTGAGE,5.0,PERSONAL,D,9600.0,14.61,0.12,Y,5.0,0
24866,28.0,79536.0,MORTGAGE,12.0,PERSONAL,A,16425.0,7.9,0.21,N,8.0,0
24867,27.0,34928.0,RENT,1.0,HOMEIMPROVEMENT,E,11500.0,16.0,0.33,N,5.0,1
24868,30.0,36000.0,RENT,5.0,EDUCATION,C,11500.0,15.27,0.32,Y,8.0,1
24869,32.0,40000.0,OWN,2.0,VENTURE,C,7000.0,12.68,0.17,Y,10.0,0
24870,28.0,30000.0,RENT,0.0,MEDICAL,D,11500.0,14.46,0.38,Y,5.0,1
24871,35.0,79750.0,MORTGAGE,5.0,DEBTCONSOLIDATION,B,35000.0,11.99,0.43999999999999995,N,5.0,0
24872,27.0,38500.0,RENT,0.0,DEBTCONSOLIDATION,B,11500.0,12.42,0.3,N,9.0,0
24873,31.0,79800.0,MORTGAGE,3.0,PERSONAL,A,5000.0,6.91,0.06000000000000001,N,9.0,0
24874,29.0,79800.0,MORTGAGE,2.0,DEBTCONSOLIDATION,A,6000.0,7.139999999999999,0.08,N,8.0,0
24875,32.0,79872.0,MORTGAGE,4.0,DEBTCONSOLIDATION,C,12000.0,12.68,0.15,N,10.0,0
24876,29.0,79894.0,MORTGAGE,7.0,VENTURE,D,20000.0,14.96,0.25,Y,10.0,0
24877,33.0,79985.0,MORTGAGE,6.0,EDUCATION,F,8000.0,21.36,0.1,N,5.0,0
24878,28.0,40000.0,OWN,2.0,VENTURE,B,5000.0,10.0,0.13,N,5.0,0
24879,28.0,79995.0,OWN,3.0,PERSONAL,C,15000.0,13.406666666666666,0.19,N,10.0,0
24880,35.0,48000.0,RENT,3.0,MEDICAL,B,11500.0,11.11,0.24,N,9.0,0
24881,35.0,50000.0,RENT,4.0,PERSONAL,B,11500.0,12.42,0.23,N,8.0,0
24882,35.0,40000.0,OWN,0.0,PERSONAL,A,5000.0,6.92,0.13,N,5.0,0
24883,28.0,80000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,B,9000.0,12.69,0.11,N,6.0,0
24884,29.0,74000.0,RENT,13.0,HOMEIMPROVEMENT,B,11500.0,11.71,0.16,N,10.0,0
24885,32.0,74500.0,RENT,1.0,VENTURE,A,11500.0,7.050000000000001,0.15,N,8.0,0
24886,33.0,92259.0,RENT,2.0,EDUCATION,B,11500.0,10.0,0.12,N,7.0,0
24887,35.0,110000.0,RENT,2.0,VENTURE,B,11500.0,11.49,0.1,N,10.0,0
24888,27.0,78262.0,RENT,4.0,HOMEIMPROVEMENT,B,11525.0,10.683333333333334,0.15,N,8.0,0
24889,34.0,80000.0,MORTGAGE,6.333333333333333,PERSONAL,A,15000.0,6.03,0.19,N,10.0,0
24890,32.0,65000.0,RENT,2.0,HOMEIMPROVEMENT,C,11600.0,13.49,0.18,Y,8.0,0
24891,34.0,74000.0,MORTGAGE,13.0,VENTURE,C,10000.0,15.96,0.14,Y,10.0,1
24892,27.0,80000.0,MORTGAGE,11.0,PERSONAL,A,8500.0,6.03,0.11,N,6.0,0
24893,32.0,25000.0,RENT,4.0,MEDICAL,C,11700.0,12.68,0.47,Y,10.0,1
24894,31.0,35000.0,RENT,6.0,MEDICAL,C,11700.0,13.06,0.33,N,9.0,1
24895,27.0,44004.0,RENT,1.0,EDUCATION,D,11750.0,15.31,0.27,Y,8.0,1
24896,29.0,80000.0,MORTGAGE,13.0,EDUCATION,A,10000.0,7.9,0.13,N,9.0,0
24897,28.0,80000.0,MORTGAGE,12.0,DEBTCONSOLIDATION,A,12000.0,6.03,0.15,N,6.0,0
24898,27.0,98000.0,RENT,3.0,EDUCATION,C,11750.0,13.47,0.12,Y,6.0,0
24899,28.0,80000.0,OWN,12.0,EDUCATION,A,8400.0,7.9,0.1,N,5.0,0
24900,30.0,80000.0,MORTGAGE,2.0,EDUCATION,A,3000.000000000001,6.62,0.04000000000000001,N,9.0,0
24901,27.0,80000.0,MORTGAGE,11.0,EDUCATION,B,7500.0,11.71,0.09,N,10.0,0
24902,27.0,80000.0,MORTGAGE,4.0,PERSONAL,A,6000.0,6.03,0.07,N,10.0,0
24903,33.0,30000.0,RENT,3.0,DEBTCONSOLIDATION,B,11975.0,9.99,0.4,N,8.0,1
24904,27.0,42000.0,RENT,1.0,MEDICAL,B,11975.0,12.53,0.29,N,6.0,0
24905,31.0,80000.0,MORTGAGE,13.0,EDUCATION,A,20000.0,8.9,0.25,N,10.0,0
24906,33.0,58344.0,RENT,5.0,VENTURE,D,11975.0,16.29,0.21,Y,9.0,0
24907,27.0,80000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,B,7400.0,12.69,0.09,N,7.0,0
24908,32.0,80000.0,MORTGAGE,15.0,VENTURE,A,12000.0,5.99,0.15,N,8.0,0
24909,30.0,22452.0,RENT,2.0,VENTURE,A,12000.0,7.29,0.53,N,5.0,1
24910,29.0,80000.0,MORTGAGE,14.0,HOMEIMPROVEMENT,A,25000.0,7.49,0.31,N,7.0,0
24911,34.0,80000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,B,11000.0,10.99,0.14,N,6.0,0
24912,32.0,24000.0,RENT,2.0,MEDICAL,A,12000.0,7.65,0.5,N,8.0,1
24913,30.0,62900.0,MORTGAGE,2.0,MEDICAL,B,10000.0,11.55,0.14,N,6.0,1
24914,27.0,80000.0,MORTGAGE,2.0,EDUCATION,A,12000.0,6.99,0.15,N,6.0,0
24915,28.0,25000.0,RENT,1.0,MEDICAL,B,12000.0,9.83,0.48,N,9.0,1
24916,30.0,80000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,A,11000.0,5.87,0.14,N,6.0,0
24917,34.0,25200.0,RENT,6.0,PERSONAL,C,12000.0,13.48,0.48,N,10.0,1
24918,30.0,25536.0,RENT,7.666666666666667,MEDICAL,C,12000.0,14.79,0.47,Y,10.0,1
24919,29.0,80000.0,MORTGAGE,5.0,MEDICAL,B,22000.0,10.59,0.28,N,10.0,0
24920,27.0,80000.0,MORTGAGE,5.0,PERSONAL,C,35000.0,13.726666666666667,0.43999999999999995,N,8.0,0
24921,34.0,80000.0,MORTGAGE,3.0,VENTURE,A,3600.0,5.99,0.04000000000000001,N,9.0,0
24922,28.0,80000.0,MORTGAGE,6.0,HOMEIMPROVEMENT,B,4400.0,11.116666666666667,0.06000000000000001,N,5.0,0
24923,32.0,80000.0,MORTGAGE,14.0,DEBTCONSOLIDATION,A,15350.0,8.49,0.19,N,7.0,0
24924,27.0,26237.0,RENT,0.0,VENTURE,C,12000.0,13.22,0.45999999999999996,N,5.0,1
24925,32.0,26400.0,RENT,12.0,VENTURE,A,12000.0,6.17,0.44999999999999996,N,9.0,1
24926,29.0,27000.0,RENT,1.0,DEBTCONSOLIDATION,D,12000.0,13.24,0.43999999999999995,Y,6.0,1
24927,27.0,28000.0,RENT,8.0,MEDICAL,A,12000.0,7.51,0.42999999999999994,N,9.0,1
24928,30.0,28000.0,RENT,5.0,PERSONAL,C,12000.0,14.22,0.42999999999999994,N,8.0,1
24929,28.0,28080.0,RENT,0.0,DEBTCONSOLIDATION,A,12000.0,7.88,0.42999999999999994,N,5.0,1
24930,31.0,80000.0,MORTGAGE,7.0,PERSONAL,B,25000.0,9.99,0.31,N,10.0,0
24931,27.0,80000.0,MORTGAGE,6.0,MEDICAL,B,23750.0,10.99,0.3,N,9.0,0
24932,34.0,30000.0,RENT,2.0,PERSONAL,A,12000.0,7.906666666666666,0.4,N,6.0,1
24933,28.0,30000.0,RENT,4.0,DEBTCONSOLIDATION,A,12000.0,6.62,0.4,N,7.0,1
24934,34.0,30000.0,RENT,2.0,HOMEIMPROVEMENT,A,12000.0,8.9,0.4,N,8.0,1
24935,29.0,30000.0,RENT,0.0,PERSONAL,B,12000.0,10.36,0.4,N,7.0,1
24936,30.0,80000.0,MORTGAGE,7.0,VENTURE,B,16800.0,10.99,0.21,N,8.0,0
24937,30.0,30000.0,RENT,4.0,DEBTCONSOLIDATION,D,12000.0,15.21,0.4,Y,6.0,1
24938,27.0,30000.0,RENT,5.0,EDUCATION,B,12000.0,11.36,0.4,N,9.0,1
24939,28.0,80000.0,MORTGAGE,11.0,PERSONAL,A,16000.0,5.99,0.2,N,7.0,0
24940,30.0,80000.0,MORTGAGE,1.0,EDUCATION,B,4975.0,10.59,0.06000000000000001,N,9.0,0
24941,31.0,30000.0,RENT,4.0,DEBTCONSOLIDATION,B,12000.0,10.39,0.4,N,9.0,1
24942,34.0,80000.0,MORTGAGE,5.0,PERSONAL,A,12000.0,7.49,0.15,N,9.0,0
24943,34.0,30412.0,RENT,4.0,MEDICAL,B,12000.0,10.38,0.39,N,5.0,1
24944,30.0,31200.0,RENT,0.0,PERSONAL,E,12000.0,16.45,0.38,Y,7.0,1
24945,35.0,80000.0,OWN,5.0,PERSONAL,D,15000.0,15.99,0.19,Y,9.0,0
24946,30.0,80000.0,MORTGAGE,2.0,VENTURE,C,6000.0,14.17,0.07,Y,6.0,0
24947,31.0,74000.0,MORTGAGE,13.0,VENTURE,C,1500.0,12.68,0.01999999999999999,N,10.0,1
24948,31.0,80000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,C,16000.0,13.8,0.2,N,9.0,0
24949,29.0,32000.0,RENT,3.0,PERSONAL,A,12000.0,7.8133333333333335,0.38,N,9.0,1
24950,31.0,80000.0,MORTGAGE,6.0,EDUCATION,A,12750.0,7.29,0.16,N,10.0,0
24951,27.0,80000.0,MORTGAGE,0.0,PERSONAL,B,8000.0,9.63,0.1,N,6.0,0
24952,28.0,32000.0,RENT,12.0,DEBTCONSOLIDATION,A,12000.0,7.88,0.38,N,9.0,1
24953,28.0,32400.0,RENT,3.0,DEBTCONSOLIDATION,C,12000.0,14.26,0.37,N,10.0,1
24954,31.0,80000.0,MORTGAGE,10.0,MEDICAL,A,10000.0,6.443333333333334,0.13,N,5.0,0
24955,29.0,32800.0,RENT,13.0,MEDICAL,E,12000.0,16.45,0.37,N,9.0,1
24956,32.0,33000.0,RENT,1.0,EDUCATION,A,12000.0,6.54,0.36,N,8.0,1
24957,28.0,80000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,C,15000.0,14.17,0.19,N,8.0,0
24958,28.0,80000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,B,6500.0,11.11,0.08,N,7.0,0
24959,27.0,80000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,B,3000.000000000001,11.11,0.04000000000000001,N,7.0,0
24960,27.0,33000.0,RENT,3.0,MEDICAL,B,12000.0,10.75,0.36,N,5.0,1
24961,28.0,33280.0,RENT,6.0,PERSONAL,A,12000.0,7.66,0.36,N,9.0,1
24962,27.0,80000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,C,10000.0,12.68,0.13,N,5.0,0
24963,33.0,80000.0,MORTGAGE,9.0,VENTURE,B,6000.0,11.11,0.07,N,7.0,0
24964,27.0,80000.0,MORTGAGE,11.0,PERSONAL,A,16000.0,6.91,0.2,N,5.0,0
24965,33.0,80000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,D,24000.0,14.46,0.3,N,6.0,0
24966,31.0,80000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,B,12400.0,9.99,0.15,N,6.0,0
24967,30.0,80000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,A,10750.0,6.17,0.13,N,5.0,0
24968,28.0,80000.0,OWN,1.0,MEDICAL,A,3000.000000000001,6.54,0.04000000000000001,N,9.0,0
24969,31.0,34000.0,RENT,0.0,MEDICAL,C,12000.0,13.16,0.35,Y,9.0,1
24970,27.0,80000.0,MORTGAGE,4.0,MEDICAL,A,15000.0,6.54,0.19,N,8.0,0
24971,31.0,80000.0,OWN,13.0,MEDICAL,A,12000.0,5.79,0.15,N,10.0,0
24972,27.0,40000.0,OWN,11.0,EDUCATION,A,6400.0,9.32,0.16,N,6.0,0
24973,29.0,34999.0,RENT,2.0,MEDICAL,B,12000.0,11.58,0.34,N,10.0,1
24974,29.0,80000.0,MORTGAGE,14.0,HOMEIMPROVEMENT,D,5000.0,15.21,0.06000000000000001,N,6.0,0
24975,27.0,35000.0,RENT,8.0,PERSONAL,B,12000.0,9.91,0.34,N,8.0,1
24976,29.0,80000.0,MORTGAGE,2.0,HOMEIMPROVEMENT,A,4500.0,6.76,0.06000000000000001,N,10.0,0
24977,27.0,35000.0,RENT,0.0,EDUCATION,A,12000.0,7.29,0.34,N,6.0,1
24978,28.0,80000.0,MORTGAGE,8.0,EDUCATION,A,9600.0,7.51,0.12,N,6.0,0
24979,29.0,74000.0,MORTGAGE,3.0,EDUCATION,D,3000.000000000001,16.32,0.04000000000000001,N,6.0,1
24980,32.0,35100.0,RENT,6.333333333333333,EDUCATION,A,12000.0,5.99,0.34,N,10.0,1
24981,35.0,80000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,B,15000.0,10.926666666666666,0.19,N,9.0,0
24982,35.0,36000.0,RENT,9.0,MEDICAL,D,12000.0,16.29,0.33,N,9.0,1
24983,29.0,36000.0,RENT,13.0,MEDICAL,A,12000.0,7.49,0.33,N,10.0,1
24984,29.0,36000.0,RENT,6.0,VENTURE,A,12000.0,7.49,0.33,N,7.0,1
24985,27.0,80000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,B,14500.0,10.75,0.18,N,6.0,0
24986,28.0,36000.0,RENT,2.0,VENTURE,A,12000.0,5.42,0.33,N,10.0,1
24987,27.0,80000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,B,24000.0,11.12,0.3,N,10.0,0
24988,33.0,36000.0,RENT,9.0,PERSONAL,A,12000.0,7.29,0.33,N,6.0,1
24989,32.0,80000.0,MORTGAGE,6.0,EDUCATION,A,13000.0,7.88,0.16,N,10.0,0
24990,29.0,36000.0,RENT,1.0,DEBTCONSOLIDATION,B,12000.0,12.21,0.33,N,9.0,1
24991,30.0,36400.0,RENT,2.0,MEDICAL,B,12000.0,10.65,0.33,N,9.0,1
24992,28.0,36888.0,RENT,5.0,MEDICAL,C,12000.0,14.356666666666666,0.33,Y,7.0,1
24993,28.0,80000.0,MORTGAGE,13.0,PERSONAL,B,21000.0,11.36,0.26,N,7.0,0
24994,32.0,37076.0,RENT,3.0,PERSONAL,B,12000.0,12.42,0.32,N,7.0,1
24995,27.0,80000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,B,20000.0,11.36,0.25,N,5.0,0
24996,30.0,80000.0,MORTGAGE,6.0,HOMEIMPROVEMENT,B,12000.0,10.476666666666667,0.15,N,8.0,0
24997,33.0,80000.0,MORTGAGE,1.0,HOMEIMPROVEMENT,A,6000.0,7.88,0.07,N,10.0,0
24998,28.0,80000.0,MORTGAGE,12.0,VENTURE,A,2500.0,5.826666666666666,0.03,N,7.0,0
24999,30.0,37500.0,RENT,5.0,EDUCATION,B,12000.0,10.333333333333334,0.32,N,6.0,1
25000,28.0,37500.0,RENT,4.0,DEBTCONSOLIDATION,C,12000.0,14.196666666666665,0.32,N,9.0,1
25001,29.0,37920.0,RENT,2.0,PERSONAL,C,12000.0,13.48,0.32,Y,10.0,1
25002,34.0,80000.0,MORTGAGE,7.0,EDUCATION,B,19000.0,10.62,0.24,N,10.0,0
25003,27.0,38000.0,RENT,0.0,MEDICAL,A,12000.0,6.62,0.32,N,10.0,1
25004,32.0,80000.0,OWN,2.0,VENTURE,B,10000.0,11.14,0.13,N,9.0,0
25005,32.0,38000.0,RENT,2.0,EDUCATION,B,12000.0,12.42,0.32,N,6.0,1
25006,27.0,80000.0,OWN,11.0,EDUCATION,B,5000.0,11.14,0.06000000000000001,N,7.0,0
25007,31.0,80000.0,MORTGAGE,5.0,VENTURE,A,6000.0,7.4,0.07,N,9.0,0
25008,33.0,80000.0,MORTGAGE,4.0,MEDICAL,B,12000.0,11.14,0.15,N,6.0,0
25009,29.0,80000.0,OWN,0.0,VENTURE,C,24000.0,12.87,0.3,N,9.0,0
25010,29.0,80000.0,MORTGAGE,2.0,PERSONAL,A,5000.0,7.74,0.06000000000000001,N,9.0,0
25011,28.0,80000.0,MORTGAGE,1.0,PERSONAL,A,3100.0,7.050000000000001,0.04000000000000001,N,9.0,0
25012,28.0,38295.0,RENT,5.0,PERSONAL,C,12000.0,13.356666666666667,0.31,N,7.0,1
25013,27.0,39996.0,OWN,1.0,VENTURE,B,8000.0,12.53,0.2,N,6.0,0
25014,34.0,62900.0,MORTGAGE,11.0,MEDICAL,A,18000.0,8.94,0.24,N,5.0,1
25015,27.0,80000.0,MORTGAGE,11.0,PERSONAL,B,20000.0,10.833333333333334,0.25,N,10.0,0
25016,28.0,38500.0,RENT,2.0,PERSONAL,B,12000.0,10.75,0.31,N,5.0,1
25017,28.0,80000.0,MORTGAGE,12.0,DEBTCONSOLIDATION,B,12000.0,12.18,0.15,N,5.0,0
25018,28.0,38643.0,RENT,7.0,PERSONAL,B,12000.0,11.58,0.31,N,8.0,1
25019,31.0,80000.0,MORTGAGE,6.0,EDUCATION,B,7500.0,12.18,0.09,N,7.0,0
25020,30.0,80000.0,MORTGAGE,14.0,VENTURE,C,8000.0,13.92,0.1,N,8.0,0
25021,29.0,80000.0,MORTGAGE,13.0,HOMEIMPROVEMENT,C,16000.0,12.84,0.2,Y,7.0,0
25022,27.0,80000.0,OWN,2.0,PERSONAL,B,9000.0,12.21,0.11,N,8.0,0
25023,28.0,39000.0,RENT,0.0,DEBTCONSOLIDATION,C,12000.0,12.53,0.31,Y,9.0,1
25024,32.0,62900.0,MORTGAGE,5.0,MEDICAL,D,2749.999999999999,15.596666666666666,0.04000000000000001,Y,7.0,1
25025,34.0,80000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,E,12000.0,16.756666666666668,0.15,N,10.0,0
25026,31.0,80000.0,MORTGAGE,0.0,MEDICAL,B,15000.0,10.95,0.19,N,8.0,0
25027,28.0,80000.0,MORTGAGE,8.0,EDUCATION,C,13000.0,13.47,0.16,N,5.0,0
25028,30.0,80000.0,OWN,0.0,PERSONAL,D,8000.0,15.05,0.1,N,5.0,0
25029,27.0,62900.0,MORTGAGE,1.0,MEDICAL,B,8000.0,11.46,0.11,N,8.0,1
25030,28.0,74000.0,MORTGAGE,6.0,VENTURE,E,7000.0,15.38,0.09,N,9.0,1
25031,28.0,80000.0,OWN,2.0,HOMEIMPROVEMENT,C,16000.0,11.66,0.2,Y,7.0,0
25032,33.0,80000.0,OWN,12.0,HOMEIMPROVEMENT,C,9000.0,11.97,0.11,N,7.0,0
25033,27.0,80000.0,MORTGAGE,11.0,EDUCATION,A,5000.0,8.0,0.06000000000000001,N,6.0,0
25034,28.0,80000.0,MORTGAGE,1.0,HOMEIMPROVEMENT,D,20000.0,13.24,0.25,N,8.0,0
25035,27.0,40000.0,RENT,4.0,MEDICAL,B,12000.0,12.69,0.3,N,8.0,0
25036,31.0,40000.0,RENT,5.0,MEDICAL,B,12000.0,11.99,0.3,N,5.0,0
25037,35.0,80004.0,MORTGAGE,2.0,PERSONAL,B,3200.0,11.11,0.04000000000000001,N,7.0,0
25038,28.0,40000.0,RENT,12.0,VENTURE,B,12000.0,11.11,0.3,N,5.0,0
25039,31.0,80004.0,MORTGAGE,9.0,MEDICAL,C,3500.0,12.61,0.04000000000000001,N,10.0,0
25040,27.0,40000.0,RENT,8.0,MEDICAL,B,12000.0,10.37,0.3,N,9.0,0
25041,28.0,80004.0,MORTGAGE,5.0,MEDICAL,A,12000.0,6.91,0.15,N,6.0,0
25042,31.0,80004.0,MORTGAGE,9.0,MEDICAL,B,5500.0,10.75,0.07,N,8.0,0
25043,28.0,80004.0,MORTGAGE,2.0,VENTURE,B,22750.0,11.49,0.28,N,6.0,0
25044,28.0,34000.0,RENT,0.0,EDUCATION,D,12000.0,14.61,0.35,Y,8.0,1
25045,30.0,34000.0,RENT,0.0,DEBTCONSOLIDATION,C,12000.0,12.87,0.35,N,6.0,1
25046,35.0,80004.0,MORTGAGE,0.0,DEBTCONSOLIDATION,B,14400.0,10.95,0.18,N,5.0,0
25047,32.0,40000.0,RENT,3.0,DEBTCONSOLIDATION,B,12000.0,11.89,0.3,N,10.0,0
25048,30.0,40000.0,RENT,13.0,EDUCATION,B,12000.0,9.2,0.3,N,8.0,0
25049,30.0,34046.0,RENT,2.0,MEDICAL,D,12000.0,14.96,0.35,Y,6.0,1
25050,32.0,34310.0,RENT,2.0,VENTURE,D,12000.0,14.96,0.35,Y,8.0,1
25051,30.0,80256.0,OWN,11.0,VENTURE,A,24000.0,7.49,0.3,N,7.0,0
25052,34.0,80300.0,MORTGAGE,3.0,PERSONAL,C,15000.0,12.73,0.19,Y,9.0,0
25053,35.0,80308.0,MORTGAGE,3.0,DEBTCONSOLIDATION,A,12000.0,7.88,0.15,N,10.0,0
25054,29.0,41004.0,RENT,6.0,PERSONAL,B,12000.0,10.0,0.29,N,7.0,0
25055,28.0,74400.0,MORTGAGE,3.0,HOMEIMPROVEMENT,B,20000.0,11.42,0.27,N,8.0,1
25056,32.0,35830.0,RENT,3.0,DEBTCONSOLIDATION,A,12000.0,7.51,0.33,N,7.0,1
25057,29.0,80400.0,MORTGAGE,13.0,VENTURE,A,8000.0,7.139999999999999,0.1,N,10.0,0
25058,32.0,42000.0,RENT,13.0,PERSONAL,A,12000.0,7.51,0.29,N,8.0,0
25059,31.0,42000.0,RENT,12.0,PERSONAL,B,12000.0,9.473333333333333,0.29,N,9.0,0
